#        RA [deg]       Dec [deg]  beta    #n scale factor   tot flux [Jy]
159.66061475599 -11.22677014985 1.927850e-01    4.516318e+07    1.587069e-15
159.64496822312 -11.21506950443 2.418194e-01    4.516318e+07    1.006691e-15
159.60321192699 -11.18383791486 3.733509e-01    4.516318e+07    4.200800e-16
159.71453585702 -11.26710272414 2.474494e-02    4.516318e+07    9.699261e-14
159.65872754721 -11.22536139626 1.986906e-01    4.516318e+07    1.493770e-15
159.72055995466 -11.27160744649 6.067242e-03    4.516318e+07    1.614580e-12
159.68324369370 -11.24369736423 1.220782e-01    4.516318e+07    3.969299e-15
159.61841806798 -11.19521374696 3.253443e-01    4.516318e+07    5.542719e-16
159.70031482662 -11.25646568967 6.891687e-02    4.516318e+07    1.248184e-14
159.64074634151 -11.21191023449 2.550887e-01    4.516318e+07    9.041957e-16
159.61216339055 -11.19053182547 3.450849e-01    4.516318e+07    4.922784e-16
159.66964052139 -11.23351944224 1.645504e-01    4.516318e+07    2.180934e-15
159.63113397330 -11.20472321599 2.852911e-01    4.516318e+07    7.219996e-16
159.68379666492 -11.24411193067 1.203512e-01    4.516318e+07    4.084316e-15
159.66462678339 -11.22977026823 1.802239e-01    4.516318e+07    1.816933e-15
159.65775276471 -11.22463157629 2.017471e-01    4.516318e+07    1.448670e-15
159.64577856077 -11.21567599031 2.392872e-01    4.516318e+07    1.028215e-15
159.72250870631 -11.27306523448 2.807453e-05    4.516318e+07    7.542652e-08
159.72239885437 -11.27298309626 3.684634e-04    4.516318e+07    4.378793e-10
159.71873257567 -11.27024113450 1.173024e-02    4.516318e+07    4.318452e-13
159.63738686723 -11.20939904141 2.656321e-01    4.516318e+07    8.334855e-16
159.71237873764 -11.26548928623 3.143562e-02    4.516318e+07    6.008262e-14
159.62071351769 -11.19692527291 3.181216e-01    4.516318e+07    5.798958e-16
159.65248283571 -11.22069079067 2.182543e-01    4.516318e+07    1.236995e-15
159.67266504417 -11.23578194614 1.551032e-01    4.516318e+07    2.455644e-15
159.69897686101 -11.25546591985 7.307375e-02    4.516318e+07    1.110026e-14
159.70247331701 -11.25807834496 6.220878e-02    4.516318e+07    1.532304e-14
159.65416725064 -11.22194640256 2.129779e-01    4.516318e+07    1.299324e-15
159.60010665666 -11.18151571809 3.831740e-01    4.516318e+07    3.986594e-16
159.71941733173 -11.27075309282 9.607800e-03    4.516318e+07    6.437712e-13
159.68658581016 -11.24619453672 1.116586e-01    4.516318e+07    4.746675e-15
159.71664754004 -11.26868091171 1.819722e-02    4.516318e+07    1.793978e-13
159.64280038016 -11.21344874519 2.486317e-01    4.516318e+07    9.520182e-16
159.71082618767 -11.26432718968 3.625981e-02    4.516318e+07    4.514986e-14
159.64469878675 -11.21486666475 2.426792e-01    4.516318e+07    9.995353e-16
159.62455838496 -11.19980187493 3.060073e-01    4.516318e+07    6.270259e-16
159.66377491537 -11.22913656854 1.828901e-01    4.516318e+07    1.764153e-15
159.67610909346 -11.23836182331 1.443364e-01    4.516318e+07    2.836906e-15
159.69980001933 -11.25607983458 7.051863e-02    4.516318e+07    1.192047e-14
159.66969091421 -11.23355795952 1.643972e-01    4.516318e+07    2.185013e-15
159.68395270338 -11.24422848435 1.198659e-01    4.516318e+07    4.117542e-15
159.71882212705 -11.27030842100 1.145136e-02    4.516318e+07    4.531406e-13
159.72246890323 -11.27303541352 1.513291e-04    4.516318e+07    2.595984e-09
159.63696732155 -11.20908243575 2.669529e-01    4.516318e+07    8.252142e-16
159.70561657817 -11.26042947126 5.243486e-02    4.516318e+07    2.157650e-14
159.72165483911 -11.27242703853 2.672513e-03    4.516318e+07    8.322671e-12
159.64036214580 -11.21162287042 2.562862e-01    4.516318e+07    8.957221e-16
159.71119208753 -11.26460186836 3.511964e-02    4.516318e+07    4.813130e-14
159.62334478682 -11.19889869476 3.098138e-01    4.516318e+07    6.116185e-16
159.63623125863 -11.20853644541 2.692687e-01    4.516318e+07    8.110047e-16
159.71518048204 -11.26758420977 2.274296e-02    4.516318e+07    1.148293e-13
159.72101086642 -11.27194495665 4.669316e-03    4.516318e+07    2.726217e-12
159.69449221531 -11.25211025776 8.702663e-02    4.516318e+07    7.821771e-15
159.71653770478 -11.26859876275 1.853638e-02    4.516318e+07    1.728906e-13
159.71949413757 -11.27081074385 9.369016e-03    4.516318e+07    6.770110e-13
159.71118924532 -11.26459831194 3.513206e-02    4.516318e+07    4.809724e-14
159.72048882583 -11.27155464667 6.285190e-03    4.516318e+07    1.504532e-12
159.60353791742 -11.18407982242 3.723177e-01    4.516318e+07    4.224324e-16
159.72178917188 -11.27252690704 2.257996e-03    4.516318e+07    1.165905e-11
159.71720283152 -11.26909598059 1.647557e-02    4.516318e+07    2.188653e-13
159.67223707165 -11.23546139711 1.564363e-01    4.516318e+07    2.413839e-15
159.71513156459 -11.26754714067 2.289577e-02    4.516318e+07    1.133009e-13
159.67326809198 -11.23623612176 1.532150e-01    4.516318e+07    2.516735e-15
159.71999568613 -11.27118568104 7.815900e-03    4.516318e+07    9.728665e-13
159.71838503794 -11.26998061399 1.280899e-02    4.516318e+07    3.621539e-13
159.72089267572 -11.27185623885 5.035838e-03    4.516318e+07    2.343781e-12
159.72251666012 -11.27307138434 2.337803e-06    4.516318e+07    1.087762e-05
159.64181177241 -11.21270410046 2.517406e-01    4.516318e+07    9.285328e-16
159.63145633606 -11.20495939117 2.842939e-01    4.516318e+07    7.271030e-16
159.67665493939 -11.23876568217 1.426410e-01    4.516318e+07    2.904947e-15
159.70689631299 -11.26138819258 4.846233e-02    4.516318e+07    2.526288e-14
159.72212127567 -11.27277544575 1.228025e-03    4.516318e+07    3.941969e-11
159.66025669128 -11.22650176056 1.939093e-01    4.516318e+07    1.568646e-15
159.70532955659 -11.26021685861 5.332779e-02    4.516318e+07    2.085923e-14
159.63895421003 -11.21056692984 2.607156e-01    4.516318e+07    8.653895e-16
159.65001092819 -11.21884103772 2.260093e-01    4.516318e+07    1.153199e-15
159.63419026008 -11.20700699658 2.756832e-01    4.516318e+07    7.735025e-16
159.61064470891 -11.18939703957 3.498638e-01    4.516318e+07    4.788294e-16
159.63420511183 -11.20701591247 2.756492e-01    4.516318e+07    7.736946e-16
159.66457852708 -11.22973592479 1.803721e-01    4.516318e+07    1.813937e-15
159.67442766113 -11.23710461700 1.495860e-01    4.516318e+07    2.640720e-15
159.64675523259 -11.21640770911 2.362167e-01    4.516318e+07    1.055251e-15
159.67410077626 -11.23685999051 1.506093e-01    4.516318e+07    2.604850e-15
159.70434350298 -11.25947898757 5.638859e-02    4.516318e+07    1.865386e-14
159.71399322743 -11.26669558547 2.642809e-02    4.516318e+07    8.502565e-14
159.70301306445 -11.25848350984 6.052326e-02    4.516318e+07    1.618950e-14
159.63752821424 -11.20950183476 2.651978e-01    4.516318e+07    8.362327e-16
159.70652387474 -11.26110914246 4.961812e-02    4.516318e+07    2.409853e-14
159.59741710708 -11.17949963438 3.916785e-01    4.516318e+07    3.814041e-16
159.63635107757 -11.20862329744 2.688988e-01    4.516318e+07    8.132500e-16
159.64255836505 -11.21326417245 2.494009e-01    4.516318e+07    9.461256e-16
159.70091415380 -11.25691214838 6.705573e-02    4.516318e+07    1.318532e-14
159.71618775585 -11.26833741282 1.961916e-02    4.516318e+07    1.543268e-13
159.72226619188 -11.27288375368 7.794632e-04    4.516318e+07    9.784634e-11
