159.72251728263 -11.27307202609 1.000000e-02    1.681991e+09    2.354185e-11
159.72251728263 -11.27307202609 1.000000e-02    1.681991e+09    2.354185e-11
159.72251728263 -11.27307202609 1.000000e-02    1.681991e+09    2.354185e-11
159.72251728263 -11.27307202609 1.000000e-02    1.681991e+09    2.354185e-11
159.72251728263 -11.27307202609 1.000000e-02    1.681991e+09    2.354185e-11
159.72251728263 -11.27307202609 1.000000e-02    1.681991e+09    2.354185e-11
159.72251728263 -11.27307202609 1.000000e-02    1.681991e+09    2.354185e-11
159.72251728263 -11.27307202609 1.000000e-02    1.681991e+09    2.354185e-11
159.72251728263 -11.27307202609 1.000000e-02    1.681991e+09    2.354185e-11
159.72251728263 -11.27307202609 1.000000e-02    1.681991e+09    2.354185e-11
159.67140706803 -11.25284008103 1.000000e-02    1.168499e+09    1.386498e-11
159.67140754754 -11.25284292261 1.000000e-02    1.168499e+09    1.386498e-11
159.67140767136 -11.25284146931 1.000000e-02    1.168499e+09    1.386498e-11
159.67140639025 -11.25284161614 1.000000e-02    1.168499e+09    1.386498e-11
159.67140747113 -11.25284008703 1.000000e-02    1.168499e+09    1.386498e-11
159.67140683024 -11.25284272708 1.000000e-02    1.168499e+09    1.386498e-11
159.67140810863 -11.25284256599 1.000000e-02    1.168499e+09    1.386498e-11
159.67140770103 -11.25284233241 1.000000e-02    1.168499e+09    1.386498e-11
159.67140823255 -11.25284275743 1.000000e-02    1.168499e+09    1.386498e-11
159.67140807540 -11.25284240434 1.000000e-02    1.168499e+09    1.386498e-11
159.67027581189 -11.25251274079 1.000000e-02    1.165670e+09    1.381583e-11
159.67027730399 -11.25251351663 1.000000e-02    1.165670e+09    1.381583e-11
159.67027709307 -11.25251423867 1.000000e-02    1.165670e+09    1.381583e-11
159.67027681385 -11.25251555214 1.000000e-02    1.165670e+09    1.381583e-11
159.67027478847 -11.25251413798 1.000000e-02    1.165670e+09    1.381583e-11
159.67027450304 -11.25251388254 1.000000e-02    1.165670e+09    1.381583e-11
159.67027486573 -11.25251512974 1.000000e-02    1.165670e+09    1.381583e-11
159.67027588827 -11.25251557628 1.000000e-02    1.165670e+09    1.381583e-11
159.67027576429 -11.25251261211 1.000000e-02    1.165670e+09    1.381583e-11
159.67027541777 -11.25251431798 1.000000e-02    1.165670e+09    1.381583e-11
159.66912856495 -11.25218578804 1.000000e-02    1.162864e+09    1.376710e-11
159.66912888529 -11.25218364576 1.000000e-02    1.162864e+09    1.376710e-11
159.66912924263 -11.25218538103 1.000000e-02    1.162864e+09    1.376710e-11
159.66912917534 -11.25218577342 1.000000e-02    1.162864e+09    1.376710e-11
159.66912840789 -11.25218430696 1.000000e-02    1.162864e+09    1.376710e-11
159.66912881815 -11.25218568280 1.000000e-02    1.162864e+09    1.376710e-11
159.66913004343 -11.25218310850 1.000000e-02    1.162864e+09    1.376710e-11
159.66912885657 -11.25218371169 1.000000e-02    1.162864e+09    1.376710e-11
159.66913014211 -11.25218379245 1.000000e-02    1.162864e+09    1.376710e-11
159.66912869873 -11.25218571894 1.000000e-02    1.162864e+09    1.376710e-11
159.66796667743 -11.25185149382 1.000000e-02    1.160078e+09    1.371879e-11
159.66796731761 -11.25185398683 1.000000e-02    1.160078e+09    1.371879e-11
159.66796623146 -11.25185323132 1.000000e-02    1.160078e+09    1.371879e-11
159.66796617761 -11.25185266179 1.000000e-02    1.160078e+09    1.371879e-11
159.66796818912 -11.25185174856 1.000000e-02    1.160078e+09    1.371879e-11
159.66796726547 -11.25185085803 1.000000e-02    1.160078e+09    1.371879e-11
159.66796879699 -11.25185223633 1.000000e-02    1.160078e+09    1.371879e-11
159.66796741019 -11.25185310197 1.000000e-02    1.160078e+09    1.371879e-11
159.66796606178 -11.25185199654 1.000000e-02    1.160078e+09    1.371879e-11
159.66796777640 -11.25185364771 1.000000e-02    1.160078e+09    1.371879e-11
159.66679051264 -11.25151695423 1.000000e-02    1.157314e+09    1.367089e-11
