159.72251728263 -11.27307202609 1.000000e-03    5.318924e+06    7.444587e-12
159.72251728263 -11.27307202609 1.000000e-03    5.318924e+06    7.444587e-12
159.72251728263 -11.27307202609 1.000000e-03    5.318924e+06    7.444587e-12
159.72251728263 -11.27307202609 1.000000e-03    5.318924e+06    7.444587e-12
159.72251728263 -11.27307202609 1.000000e-03    5.318924e+06    7.444587e-12
159.72251728263 -11.27307202609 1.000000e-03    5.318924e+06    7.444587e-12
159.72251728263 -11.27307202609 1.000000e-03    5.318924e+06    7.444587e-12
159.72251728263 -11.27307202609 1.000000e-03    5.318924e+06    7.444587e-12
159.72251728263 -11.27307202609 1.000000e-03    5.318924e+06    7.444587e-12
159.72251728263 -11.27307202609 1.000000e-03    5.318924e+06    7.444587e-12
159.71739633795 -11.27104490651 1.000000e-03    3.695117e+06    4.397381e-12
159.71739613645 -11.27104536878 1.000000e-03    3.695117e+06    4.397381e-12
159.71739602875 -11.27104515804 1.000000e-03    3.695117e+06    4.397381e-12
159.71739651484 -11.27104473810 1.000000e-03    3.695117e+06    4.397381e-12
159.71739634632 -11.27104536215 1.000000e-03    3.695117e+06    4.397381e-12
159.71739660538 -11.27104476781 1.000000e-03    3.695117e+06    4.397381e-12
159.71739619821 -11.27104546452 1.000000e-03    3.695117e+06    4.397381e-12
159.71739659099 -11.27104480083 1.000000e-03    3.695117e+06    4.397381e-12
159.71739631753 -11.27104542819 1.000000e-03    3.695117e+06    4.397381e-12
159.71739686538 -11.27104510399 1.000000e-03    3.695117e+06    4.397381e-12
159.71728302447 -11.27101270893 1.000000e-03    3.686173e+06    4.381993e-12
159.71728291676 -11.27101249819 1.000000e-03    3.686173e+06    4.381993e-12
159.71728281508 -11.27101179879 1.000000e-03    3.686173e+06    4.381993e-12
159.71728278305 -11.27101256754 1.000000e-03    3.686173e+06    4.381993e-12
159.71728287359 -11.27101259724 1.000000e-03    3.686173e+06    4.381993e-12
159.71728301007 -11.27101274194 1.000000e-03    3.686173e+06    4.381993e-12
159.71728266697 -11.27101190116 1.000000e-03    3.686173e+06    4.381993e-12
159.71728348318 -11.27101236879 1.000000e-03    3.686173e+06    4.381993e-12
159.71728315400 -11.27101241175 1.000000e-03    3.686173e+06    4.381993e-12
159.71728266697 -11.27101190116 1.000000e-03    3.686173e+06    4.381993e-12
159.71716756905 -11.27097937326 1.000000e-03    3.677298e+06    4.366738e-12
159.71716780352 -11.27097907278 1.000000e-03    3.677298e+06    4.366738e-12
159.71716784251 -11.27097874590 1.000000e-03    3.677298e+06    4.366738e-12
159.71716736662 -11.27097890500 1.000000e-03    3.677298e+06    4.366738e-12
159.71716787548 -11.27097890768 1.000000e-03    3.677298e+06    4.366738e-12
159.71716726588 -11.27097913613 1.000000e-03    3.677298e+06    4.366738e-12
159.71716732345 -11.27097900406 1.000000e-03    3.677298e+06    4.366738e-12
159.71716826500 -11.27097894670 1.000000e-03    3.677298e+06    4.366738e-12
159.71716814987 -11.27097921085 1.000000e-03    3.677298e+06    4.366738e-12
159.71716728027 -11.27097910312 1.000000e-03    3.677298e+06    4.366738e-12
159.71705101356 -11.27094552780 1.000000e-03    3.668489e+06    4.351615e-12
159.71705147179 -11.27094610443 1.000000e-03    3.668489e+06    4.351615e-12
159.71705155119 -11.27094546444 1.000000e-03    3.668489e+06    4.351615e-12
159.71705118301 -11.27094583428 1.000000e-03    3.668489e+06    4.351615e-12
159.71705154794 -11.27094616715 1.000000e-03    3.668489e+06    4.351615e-12
159.71705143187 -11.27094550078 1.000000e-03    3.668489e+06    4.351615e-12
159.71705110410 -11.27094555750 1.000000e-03    3.668489e+06    4.351615e-12
159.71705120484 -11.27094532637 1.000000e-03    3.668489e+06    4.351615e-12
159.71705097038 -11.27094562686 1.000000e-03    3.668489e+06    4.351615e-12
159.71705119045 -11.27094535939 1.000000e-03    3.668489e+06    4.351615e-12
159.71693258129 -11.27091203880 1.000000e-03    3.659748e+06    4.336623e-12
159.71693338311 -11.27091253944 1.000000e-03    3.659748e+06    4.336623e-12
159.71693308596 -11.27091181366 1.000000e-03    3.659748e+06    4.336623e-12
159.71693314446 -11.27091261211 1.000000e-03    3.659748e+06    4.336623e-12
159.71693319089 -11.27091181035 1.000000e-03    3.659748e+06    4.336623e-12
159.71693262866 -11.27091216756 1.000000e-03    3.659748e+06    4.336623e-12
159.71693337892 -11.27091231162 1.000000e-03    3.659748e+06    4.336623e-12
159.71693334595 -11.27091214985 1.000000e-03    3.659748e+06    4.336623e-12
159.71693275494 -11.27091257309 1.000000e-03    3.659748e+06    4.336623e-12
159.71693307994 -11.27091230231 1.000000e-03    3.659748e+06    4.336623e-12
159.72249481860 -11.27304744620 1.000000e-03    5.084725e+06    6.975748e-12
159.72249480421 -11.27304747922 1.000000e-03    5.084725e+06    6.975748e-12
159.72249481860 -11.27304744620 1.000000e-03    5.084725e+06    6.975748e-12
159.72249516503 -11.27304758429 1.000000e-03    5.084725e+06    6.975748e-12
159.72249513624 -11.27304765034 1.000000e-03    5.084725e+06    6.975748e-12
159.72249480421 -11.27304747922 1.000000e-03    5.084725e+06    6.975748e-12
159.72249513624 -11.27304765034 1.000000e-03    5.084725e+06    6.975748e-12
159.72249495231 -11.27304737682 1.000000e-03    5.084725e+06    6.975748e-12
159.72249480421 -11.27304747922 1.000000e-03    5.084725e+06    6.975748e-12
159.72249495231 -11.27304737682 1.000000e-03    5.084725e+06    6.975748e-12
159.71681379742 -11.27087890053 1.000000e-03    3.651073e+06    4.321761e-12
159.71681398452 -11.27087847129 1.000000e-03    3.651073e+06    4.321761e-12
